an_proj,scn_proj,RENDEMENT,TYPE
47.0,86.0,-0.142962011575739,b'EXTERNE'
47.0,87.0,-0.0517665805129303,b'EXTERNE'
47.0,88.0,-0.0533692650941022,b'EXTERNE'
47.0,89.0,-0.0159852018886367,b'EXTERNE'
47.0,90.0,-0.148026011461565,b'EXTERNE'
47.0,91.0,-0.107038946788997,b'EXTERNE'
47.0,92.0,0.000670564397220103,b'EXTERNE'
47.0,93.0,-0.225983115357724,b'EXTERNE'
47.0,94.0,0.186345917903155,b'EXTERNE'
47.0,95.0,0.0676600129265655,b'EXTERNE'
47.0,96.0,0.408176749093475,b'EXTERNE'
47.0,97.0,-0.199755057452603,b'EXTERNE'
47.0,98.0,-0.184761913025519,b'EXTERNE'
47.0,99.0,0.141436188562573,b'EXTERNE'
47.0,100.0,0.245545725323949,b'EXTERNE'
48.0,1.0,0.146697289984317,b'EXTERNE'
48.0,2.0,0.0326347757711871,b'EXTERNE'
48.0,3.0,0.145884875828027,b'EXTERNE'
48.0,4.0,0.39556505645668,b'EXTERNE'
48.0,5.0,-1.68466689760491e-05,b'EXTERNE'
48.0,6.0,-0.0535413354039887,b'EXTERNE'
48.0,7.0,-0.0204643996553256,b'EXTERNE'
48.0,8.0,-0.0112288799431947,b'EXTERNE'
48.0,9.0,0.103997623752012,b'EXTERNE'
48.0,10.0,0.255893590616347,b'EXTERNE'
48.0,11.0,0.202620963637502,b'EXTERNE'
48.0,12.0,0.138746981415223,b'EXTERNE'
48.0,13.0,0.0508606423865523,b'EXTERNE'
48.0,14.0,0.196371846639954,b'EXTERNE'
48.0,15.0,0.0407298423013088,b'EXTERNE'
48.0,16.0,0.135763679606079,b'EXTERNE'
48.0,17.0,0.0163409316908909,b'EXTERNE'
48.0,18.0,0.100151710206214,b'EXTERNE'
48.0,19.0,0.078485558825492,b'EXTERNE'
48.0,20.0,0.14215512187227,b'EXTERNE'
48.0,21.0,0.11533689147776,b'EXTERNE'
48.0,22.0,0.340508173639831,b'EXTERNE'
48.0,23.0,0.115446004712227,b'EXTERNE'
48.0,24.0,0.112152066456369,b'EXTERNE'
48.0,25.0,-0.131374325977339,b'EXTERNE'
48.0,26.0,-0.0791050422719527,b'EXTERNE'
48.0,27.0,-0.111414713301131,b'EXTERNE'
48.0,28.0,0.275017027556343,b'EXTERNE'
48.0,29.0,0.282111968720437,b'EXTERNE'
48.0,30.0,-0.129102396796113,b'EXTERNE'
48.0,31.0,0.325195678447656,b'EXTERNE'
48.0,32.0,0.101041028039039,b'EXTERNE'
48.0,33.0,-0.171934131675269,b'EXTERNE'
48.0,34.0,-0.0327079812845178,b'EXTERNE'
48.0,35.0,0.102335795528563,b'EXTERNE'
48.0,36.0,0.0113685166713973,b'EXTERNE'
48.0,37.0,0.0670580185690482,b'EXTERNE'
48.0,38.0,0.0306534676067981,b'EXTERNE'
48.0,39.0,0.0477660277533459,b'EXTERNE'
48.0,40.0,0.100465551878444,b'EXTERNE'
48.0,41.0,-0.0739802976928467,b'EXTERNE'
48.0,42.0,-0.0617707217494076,b'EXTERNE'
48.0,43.0,-0.108252935310592,b'EXTERNE'
48.0,44.0,-0.0576539685874714,b'EXTERNE'
48.0,45.0,0.178125658213086,b'EXTERNE'
48.0,46.0,0.044395563441039,b'EXTERNE'
48.0,47.0,0.03155237970209,b'EXTERNE'
48.0,48.0,-0.258256333858565,b'EXTERNE'
48.0,49.0,-0.118139651060677,b'EXTERNE'
48.0,50.0,-0.0983990591575799,b'EXTERNE'
48.0,51.0,0.340668834399,b'EXTERNE'
48.0,52.0,0.355512471869922,b'EXTERNE'
48.0,53.0,-0.0931514352178182,b'EXTERNE'
48.0,54.0,-0.0107777660673134,b'EXTERNE'
48.0,55.0,0.173034280330115,b'EXTERNE'
48.0,56.0,0.00467620213409792,b'EXTERNE'
48.0,57.0,0.0218594534469629,b'EXTERNE'
48.0,58.0,0.0192988572825345,b'EXTERNE'
48.0,59.0,-0.155821705102779,b'EXTERNE'
48.0,60.0,0.136298100333913,b'EXTERNE'
48.0,61.0,-0.10956123864969,b'EXTERNE'
48.0,62.0,-0.407976370923941,b'EXTERNE'
48.0,63.0,-0.291855563170211,b'EXTERNE'
48.0,64.0,0.0918877767765086,b'EXTERNE'
48.0,65.0,-0.0978680295298389,b'EXTERNE'
48.0,66.0,-0.157208666600979,b'EXTERNE'
48.0,67.0,0.221330753367079,b'EXTERNE'
48.0,68.0,-0.0730835557037426,b'EXTERNE'
48.0,69.0,0.104805090126228,b'EXTERNE'
48.0,70.0,-0.171568915190406,b'EXTERNE'
48.0,71.0,-0.0542319306183627,b'EXTERNE'
48.0,72.0,0.0393854722587591,b'EXTERNE'
48.0,73.0,-0.067048806573733,b'EXTERNE'
48.0,74.0,0.183713773656119,b'EXTERNE'
48.0,75.0,-0.0825301778685655,b'EXTERNE'
48.0,76.0,0.118279839958496,b'EXTERNE'
48.0,77.0,0.0210670238042901,b'EXTERNE'
48.0,78.0,0.280893418091532,b'EXTERNE'
48.0,79.0,-0.022667910740304,b'EXTERNE'
48.0,80.0,0.188808174075205,b'EXTERNE'
48.0,81.0,0.224115383242277,b'EXTERNE'
48.0,82.0,-0.152367448692699,b'EXTERNE'
48.0,83.0,0.00868117914942936,b'EXTERNE'
48.0,84.0,0.093270725588932,b'EXTERNE'
48.0,85.0,0.151167251677056,b'EXTERNE'
48.0,86.0,0.0284387153804964,b'EXTERNE'
48.0,87.0,-0.189209832606711,b'EXTERNE'
48.0,88.0,-0.11809511564503,b'EXTERNE'
48.0,89.0,0.157348560952271,b'EXTERNE'
48.0,90.0,0.13306211759435,b'EXTERNE'
48.0,91.0,-0.127615833490716,b'EXTERNE'
48.0,92.0,0.194947615702377,b'EXTERNE'
48.0,93.0,0.22451930183456,b'EXTERNE'
48.0,94.0,0.0838647852441591,b'EXTERNE'
48.0,95.0,-0.137855293713479,b'EXTERNE'
48.0,96.0,-0.0802304142946149,b'EXTERNE'
48.0,97.0,-0.0312839542231376,b'EXTERNE'
48.0,98.0,-0.0785592202830694,b'EXTERNE'
48.0,99.0,-0.0242124749403279,b'EXTERNE'
48.0,100.0,-0.215130464061191,b'EXTERNE'
49.0,1.0,0.0336878594603236,b'EXTERNE'
49.0,2.0,0.10062729936842,b'EXTERNE'
49.0,3.0,-0.121623383885458,b'EXTERNE'
49.0,4.0,-0.127279439316857,b'EXTERNE'
49.0,5.0,0.116016739615076,b'EXTERNE'
49.0,6.0,0.02823759944711,b'EXTERNE'
49.0,7.0,-0.221172373628565,b'EXTERNE'
49.0,8.0,0.140956145381145,b'EXTERNE'
49.0,9.0,0.0769641120793639,b'EXTERNE'
49.0,10.0,-0.00686613058831864,b'EXTERNE'
49.0,11.0,-0.0885728290809452,b'EXTERNE'
49.0,12.0,-0.0674275174366971,b'EXTERNE'
49.0,13.0,0.0884644959864032,b'EXTERNE'
49.0,14.0,0.221061349034261,b'EXTERNE'
49.0,15.0,0.232595581645087,b'EXTERNE'
49.0,16.0,0.157607176331088,b'EXTERNE'
49.0,17.0,0.00967390303935393,b'EXTERNE'
49.0,18.0,-0.114683398819407,b'EXTERNE'
49.0,19.0,0.105757955917316,b'EXTERNE'
49.0,20.0,0.173143435082938,b'EXTERNE'
49.0,21.0,0.220936784616968,b'EXTERNE'
49.0,22.0,0.00583158105958727,b'EXTERNE'
49.0,23.0,0.183212701939188,b'EXTERNE'
49.0,24.0,-0.0197570034895439,b'EXTERNE'
49.0,25.0,0.259620314416563,b'EXTERNE'
49.0,26.0,-0.0310271209831117,b'EXTERNE'
49.0,27.0,0.0609057294232549,b'EXTERNE'
49.0,28.0,-0.124168368903653,b'EXTERNE'
49.0,29.0,0.0279382569743579,b'EXTERNE'
49.0,30.0,0.109743283210706,b'EXTERNE'
49.0,31.0,0.0128424082027891,b'EXTERNE'
49.0,32.0,-0.232874897105985,b'EXTERNE'
49.0,33.0,0.118108051308172,b'EXTERNE'
49.0,34.0,0.10703621328649,b'EXTERNE'
49.0,35.0,-0.0887598543792446,b'EXTERNE'
49.0,36.0,-0.0509872551893742,b'EXTERNE'
49.0,37.0,-0.0153219125867884,b'EXTERNE'
49.0,38.0,0.22725163631529,b'EXTERNE'
49.0,39.0,0.145149926795983,b'EXTERNE'
49.0,40.0,-0.0796884129598394,b'EXTERNE'
49.0,41.0,0.0823285778090289,b'EXTERNE'
49.0,42.0,0.217534301055596,b'EXTERNE'
49.0,43.0,0.038205930957901,b'EXTERNE'
49.0,44.0,0.191413203271324,b'EXTERNE'
49.0,45.0,0.019640400439848,b'EXTERNE'
49.0,46.0,0.066113176457454,b'EXTERNE'
49.0,47.0,0.257716210192456,b'EXTERNE'
49.0,48.0,0.00819178464675106,b'EXTERNE'
49.0,49.0,-0.275089226194966,b'EXTERNE'
49.0,50.0,-0.254220353199626,b'EXTERNE'
49.0,51.0,0.00028075861541791,b'EXTERNE'
49.0,52.0,0.0970120070252874,b'EXTERNE'
49.0,53.0,-0.175361905985997,b'EXTERNE'
49.0,54.0,0.17827823554358,b'EXTERNE'
49.0,55.0,0.290800578710284,b'EXTERNE'
49.0,56.0,-0.0747133286546576,b'EXTERNE'
49.0,57.0,0.0922670669485862,b'EXTERNE'
49.0,58.0,-0.25704298043501,b'EXTERNE'
49.0,59.0,-0.24346247886752,b'EXTERNE'
49.0,60.0,0.0853684620856195,b'EXTERNE'
49.0,61.0,0.0442779554694141,b'EXTERNE'
49.0,62.0,-0.0424299364454805,b'EXTERNE'
49.0,63.0,0.0143901948542913,b'EXTERNE'
49.0,64.0,-0.283776206003962,b'EXTERNE'
49.0,65.0,-0.0944870050008185,b'EXTERNE'
49.0,66.0,0.093754488682949,b'EXTERNE'
49.0,67.0,0.122829606695867,b'EXTERNE'
49.0,68.0,-0.076489621751447,b'EXTERNE'
49.0,69.0,0.240424995630573,b'EXTERNE'
49.0,70.0,0.0651124069099569,b'EXTERNE'
49.0,71.0,0.0866271215723565,b'EXTERNE'
49.0,72.0,-0.039555895052815,b'EXTERNE'
49.0,73.0,0.11386119968369,b'EXTERNE'
49.0,74.0,0.0384150952036868,b'EXTERNE'
49.0,75.0,-0.206676645621332,b'EXTERNE'
49.0,76.0,-0.0436848078196106,b'EXTERNE'
49.0,77.0,0.109461993657494,b'EXTERNE'
49.0,78.0,0.124903614835698,b'EXTERNE'
49.0,79.0,-0.0236104871602751,b'EXTERNE'
49.0,80.0,0.15233106358633,b'EXTERNE'
49.0,81.0,0.088168414403794,b'EXTERNE'
49.0,82.0,0.0872371336024112,b'EXTERNE'
49.0,83.0,-0.122865482439778,b'EXTERNE'
49.0,84.0,0.2862683322749,b'EXTERNE'
49.0,85.0,0.0594855256049657,b'EXTERNE'
49.0,86.0,0.273377500263005,b'EXTERNE'
49.0,87.0,0.066649480616964,b'EXTERNE'
49.0,88.0,0.214039789684633,b'EXTERNE'
49.0,89.0,-0.00702212601273802,b'EXTERNE'
49.0,90.0,0.154336941820528,b'EXTERNE'
49.0,91.0,0.196319212766933,b'EXTERNE'
49.0,92.0,0.330583861664968,b'EXTERNE'
49.0,93.0,-0.243096331521208,b'EXTERNE'
49.0,94.0,0.0535303092389175,b'EXTERNE'
49.0,95.0,0.0771971689914984,b'EXTERNE'
49.0,96.0,0.0431368710103676,b'EXTERNE'
49.0,97.0,-0.174812235106057,b'EXTERNE'
49.0,98.0,0.295565748664694,b'EXTERNE'
49.0,99.0,-0.0914926130832708,b'EXTERNE'
49.0,100.0,0.135956863024813,b'EXTERNE'
50.0,1.0,0.0222036206862386,b'EXTERNE'
50.0,2.0,0.0425376668632672,b'EXTERNE'
50.0,3.0,-0.0982393150426353,b'EXTERNE'
50.0,4.0,0.106843501871697,b'EXTERNE'
50.0,5.0,-0.152547444805463,b'EXTERNE'
50.0,6.0,0.0833579964523707,b'EXTERNE'
50.0,7.0,0.108515838278958,b'EXTERNE'
50.0,8.0,0.158196956538668,b'EXTERNE'
50.0,9.0,0.126930327844256,b'EXTERNE'
50.0,10.0,0.15145889761673,b'EXTERNE'
50.0,11.0,0.0601760743356527,b'EXTERNE'
50.0,12.0,0.209862027152437,b'EXTERNE'
50.0,13.0,0.00473507930141898,b'EXTERNE'
50.0,14.0,-0.00115609685266523,b'EXTERNE'
50.0,15.0,-0.0786792419480685,b'EXTERNE'
50.0,16.0,0.000425908652183768,b'EXTERNE'
50.0,17.0,0.202015583994538,b'EXTERNE'
50.0,18.0,-0.0078028995917784,b'EXTERNE'
50.0,19.0,0.126443651629903,b'EXTERNE'
50.0,20.0,0.160271517767115,b'EXTERNE'
50.0,21.0,0.0929105353315629,b'EXTERNE'
50.0,22.0,-0.121245750509224,b'EXTERNE'
50.0,23.0,-0.104710511757869,b'EXTERNE'
50.0,24.0,-0.0715710738018447,b'EXTERNE'
50.0,25.0,0.252269150793862,b'EXTERNE'
50.0,26.0,-0.0564756912916415,b'EXTERNE'
50.0,27.0,0.111638570561456,b'EXTERNE'
50.0,28.0,-0.0765647175412157,b'EXTERNE'
50.0,29.0,0.123863121681096,b'EXTERNE'
50.0,30.0,0.165182830212691,b'EXTERNE'
50.0,31.0,-0.188330437819923,b'EXTERNE'
50.0,32.0,-0.12724671195252,b'EXTERNE'
50.0,33.0,0.359343175682568,b'EXTERNE'
50.0,34.0,0.0568507720711754,b'EXTERNE'
50.0,35.0,0.359228659319148,b'EXTERNE'
50.0,36.0,-0.0148275348467932,b'EXTERNE'
50.0,37.0,0.0502120276131244,b'EXTERNE'
50.0,38.0,0.129073002284496,b'EXTERNE'
50.0,39.0,0.0294046632738897,b'EXTERNE'
50.0,40.0,-0.160892202830473,b'EXTERNE'
50.0,41.0,0.264041394114629,b'EXTERNE'
50.0,42.0,-0.184349990559519,b'EXTERNE'
50.0,43.0,0.117070230299855,b'EXTERNE'
50.0,44.0,0.208159772266383,b'EXTERNE'
50.0,45.0,0.101019481406865,b'EXTERNE'
50.0,46.0,0.179070366974403,b'EXTERNE'
50.0,47.0,-0.257611390451873,b'EXTERNE'
50.0,48.0,0.317417284554256,b'EXTERNE'
50.0,49.0,-0.0641629158813494,b'EXTERNE'
50.0,50.0,0.0165701723584273,b'EXTERNE'
50.0,51.0,0.169277762353636,b'EXTERNE'
50.0,52.0,0.255002531024526,b'EXTERNE'
50.0,53.0,0.0125886991490851,b'EXTERNE'
50.0,54.0,0.227565829972704,b'EXTERNE'
50.0,55.0,0.262467150964503,b'EXTERNE'
50.0,56.0,0.0531961389908426,b'EXTERNE'
50.0,57.0,-0.0529015428216714,b'EXTERNE'
50.0,58.0,0.0941915868362235,b'EXTERNE'
50.0,59.0,-0.129574459996244,b'EXTERNE'
50.0,60.0,0.0585971300966257,b'EXTERNE'
50.0,61.0,-0.070312754098662,b'EXTERNE'
50.0,62.0,0.0230449585096679,b'EXTERNE'
50.0,63.0,-0.00353759369762095,b'EXTERNE'
50.0,64.0,0.0700083381111728,b'EXTERNE'
50.0,65.0,0.164323666192167,b'EXTERNE'
50.0,66.0,0.263313637525331,b'EXTERNE'
50.0,67.0,0.0745129366725061,b'EXTERNE'
50.0,68.0,0.0833881172213956,b'EXTERNE'
50.0,69.0,0.0728864905720871,b'EXTERNE'
50.0,70.0,-0.260695150121273,b'EXTERNE'
50.0,71.0,0.0563914005625727,b'EXTERNE'
50.0,72.0,-0.182832897771286,b'EXTERNE'
50.0,73.0,-0.0362244093196203,b'EXTERNE'
50.0,74.0,-0.160838988030681,b'EXTERNE'
50.0,75.0,0.267544984127173,b'EXTERNE'
50.0,76.0,0.14278737731278,b'EXTERNE'
50.0,77.0,-0.102576015120511,b'EXTERNE'
50.0,78.0,-0.155386492175702,b'EXTERNE'
50.0,79.0,-0.0404117766622767,b'EXTERNE'
50.0,80.0,-0.0478793871455358,b'EXTERNE'
50.0,81.0,-0.0917591188512898,b'EXTERNE'
50.0,82.0,0.104108182001526,b'EXTERNE'
50.0,83.0,-0.0141173049456077,b'EXTERNE'
50.0,84.0,-0.143473320574453,b'EXTERNE'
50.0,85.0,0.281397305262377,b'EXTERNE'
50.0,86.0,0.111466314437483,b'EXTERNE'
50.0,87.0,-0.0353574997412124,b'EXTERNE'
50.0,88.0,0.359719761914911,b'EXTERNE'
50.0,89.0,0.227596069765692,b'EXTERNE'
50.0,90.0,0.151110506087321,b'EXTERNE'
50.0,91.0,-0.228484713289673,b'EXTERNE'
50.0,92.0,-0.120510508776519,b'EXTERNE'
50.0,93.0,-0.0903472363764719,b'EXTERNE'
50.0,94.0,0.0289480188070502,b'EXTERNE'
50.0,95.0,-0.0168726328961256,b'EXTERNE'
50.0,96.0,-0.0652807074130713,b'EXTERNE'
50.0,97.0,-0.0218413437675243,b'EXTERNE'
50.0,98.0,-0.0167414241759703,b'EXTERNE'
50.0,99.0,0.106353864370393,b'EXTERNE'
50.0,100.0,0.244092660766592,b'EXTERNE'
51.0,1.0,0.0898157062403079,b'EXTERNE'
51.0,2.0,0.249666789071665,b'EXTERNE'
51.0,3.0,-0.236582761614315,b'EXTERNE'
51.0,4.0,0.113333269004338,b'EXTERNE'
51.0,5.0,0.0465502126528773,b'EXTERNE'
51.0,6.0,-0.148540840327271,b'EXTERNE'
51.0,7.0,0.041337338094817,b'EXTERNE'
51.0,8.0,0.327812794011853,b'EXTERNE'
51.0,9.0,-0.137278585562662,b'EXTERNE'
51.0,10.0,0.139737255990831,b'EXTERNE'
51.0,11.0,-0.0960740717808561,b'EXTERNE'
51.0,12.0,0.0521872257019736,b'EXTERNE'
51.0,13.0,-0.11727483217053,b'EXTERNE'
51.0,14.0,0.14593322261181,b'EXTERNE'
51.0,15.0,0.0871221342707418,b'EXTERNE'
51.0,16.0,-0.0912739925757507,b'EXTERNE'
51.0,17.0,0.247772806304019,b'EXTERNE'
51.0,18.0,-0.0855479723874838,b'EXTERNE'
51.0,19.0,0.219562548032719,b'EXTERNE'
51.0,20.0,0.244178000547043,b'EXTERNE'
51.0,21.0,-0.10945063500103,b'EXTERNE'
51.0,22.0,-0.0998236251977248,b'EXTERNE'
51.0,23.0,0.244376067886608,b'EXTERNE'
51.0,24.0,0.246414960006518,b'EXTERNE'
51.0,25.0,-0.0749581551153231,b'EXTERNE'
51.0,26.0,0.0329640303289266,b'EXTERNE'
51.0,27.0,-0.107197115703877,b'EXTERNE'
51.0,28.0,-0.0103581808837939,b'EXTERNE'
51.0,29.0,-0.0833296921944592,b'EXTERNE'
51.0,30.0,0.20005250107341,b'EXTERNE'
51.0,31.0,0.166771140055122,b'EXTERNE'
51.0,32.0,0.0206410774734849,b'EXTERNE'
51.0,33.0,0.182383545453444,b'EXTERNE'
51.0,34.0,-0.150872391273684,b'EXTERNE'
51.0,35.0,0.192894648167628,b'EXTERNE'
51.0,36.0,-0.12302292085348,b'EXTERNE'
51.0,37.0,-0.122312591833416,b'EXTERNE'
51.0,38.0,0.230769603334224,b'EXTERNE'
51.0,39.0,0.150667098607504,b'EXTERNE'
51.0,40.0,0.0873762573210747,b'EXTERNE'
51.0,41.0,-0.00842972798275842,b'EXTERNE'
51.0,42.0,0.0489714859283851,b'EXTERNE'
51.0,43.0,0.156530546788628,b'EXTERNE'
51.0,44.0,-0.3069518161934,b'EXTERNE'
51.0,45.0,0.104193180293729,b'EXTERNE'
51.0,46.0,0.0755850363783978,b'EXTERNE'
51.0,47.0,0.312009927867784,b'EXTERNE'
51.0,48.0,0.109757661779948,b'EXTERNE'
51.0,49.0,-0.242959037753119,b'EXTERNE'
51.0,50.0,0.242742323039057,b'EXTERNE'
51.0,51.0,0.136285593049811,b'EXTERNE'
51.0,52.0,0.149927118924635,b'EXTERNE'
51.0,53.0,-0.0178016748748085,b'EXTERNE'
51.0,54.0,0.0334502130689617,b'EXTERNE'
51.0,55.0,0.04617323571663,b'EXTERNE'
51.0,56.0,0.195349188283133,b'EXTERNE'
51.0,57.0,0.00514101824540738,b'EXTERNE'
51.0,58.0,-0.120352034333706,b'EXTERNE'
51.0,59.0,0.00353021339056559,b'EXTERNE'
51.0,60.0,-0.0197626359799865,b'EXTERNE'
51.0,61.0,0.145452538137416,b'EXTERNE'
51.0,62.0,0.0727412446342287,b'EXTERNE'
51.0,63.0,0.193326684318956,b'EXTERNE'
51.0,64.0,0.27438025643543,b'EXTERNE'
51.0,65.0,0.293164709318136,b'EXTERNE'
51.0,66.0,0.134137960883557,b'EXTERNE'
51.0,67.0,0.48105875929896,b'EXTERNE'
51.0,68.0,-0.0381242341788522,b'EXTERNE'
51.0,69.0,-0.105471653651833,b'EXTERNE'
51.0,70.0,-0.124109530053812,b'EXTERNE'
51.0,71.0,-0.0434305100288416,b'EXTERNE'
51.0,72.0,0.348732636790125,b'EXTERNE'
51.0,73.0,0.0211100620551527,b'EXTERNE'
51.0,74.0,0.185673907357811,b'EXTERNE'
51.0,75.0,0.154995876807468,b'EXTERNE'
51.0,76.0,0.130126299296484,b'EXTERNE'
51.0,77.0,-0.0549074868858075,b'EXTERNE'
51.0,78.0,0.377997774788154,b'EXTERNE'
51.0,79.0,0.0720497050413539,b'EXTERNE'
51.0,80.0,0.0426816273979922,b'EXTERNE'
51.0,81.0,0.0474409425556694,b'EXTERNE'
51.0,82.0,0.191424511308788,b'EXTERNE'
51.0,83.0,-0.11362178667178,b'EXTERNE'
51.0,84.0,0.0853079503208178,b'EXTERNE'
51.0,85.0,-0.0303000605880359,b'EXTERNE'
51.0,86.0,-0.164804247858466,b'EXTERNE'
51.0,87.0,-0.203537531798923,b'EXTERNE'
51.0,88.0,0.120322858004546,b'EXTERNE'
51.0,89.0,0.25934050213523,b'EXTERNE'
51.0,90.0,0.0107419868232295,b'EXTERNE'
51.0,91.0,0.238954766365428,b'EXTERNE'
51.0,92.0,0.0913399676325277,b'EXTERNE'
51.0,93.0,-0.0709305071010624,b'EXTERNE'
51.0,94.0,0.00119554684243057,b'EXTERNE'
51.0,95.0,0.0940925136051744,b'EXTERNE'
51.0,96.0,0.0151072813560353,b'EXTERNE'
51.0,97.0,0.086539155640834,b'EXTERNE'
51.0,98.0,0.192366492223511,b'EXTERNE'
51.0,99.0,-0.155800175157116,b'EXTERNE'
51.0,100.0,-0.0397133929195342,b'EXTERNE'
52.0,1.0,-0.035230159549492,b'EXTERNE'
52.0,2.0,-0.0122250400200759,b'EXTERNE'
52.0,3.0,-0.129143628950628,b'EXTERNE'
52.0,4.0,0.0937685634068572,b'EXTERNE'
52.0,5.0,0.304198277855087,b'EXTERNE'
52.0,6.0,0.0368509085675641,b'EXTERNE'
52.0,7.0,0.0532737892647577,b'EXTERNE'
52.0,8.0,0.270821836640781,b'EXTERNE'
52.0,9.0,-0.00208331409605655,b'EXTERNE'
52.0,10.0,-0.137184301683669,b'EXTERNE'
52.0,11.0,-0.0323316494816023,b'EXTERNE'
52.0,12.0,0.0395487988306749,b'EXTERNE'
52.0,13.0,-0.0861471791503408,b'EXTERNE'
52.0,14.0,0.0377048643215062,b'EXTERNE'
52.0,15.0,0.139656138705207,b'EXTERNE'
52.0,16.0,0.191867262271657,b'EXTERNE'
52.0,17.0,0.311085716595828,b'EXTERNE'
52.0,18.0,-0.264683830804378,b'EXTERNE'
52.0,19.0,0.122703317808845,b'EXTERNE'
52.0,20.0,-0.202535318894124,b'EXTERNE'
52.0,21.0,0.228779017921828,b'EXTERNE'
52.0,22.0,-0.0817635977346148,b'EXTERNE'
52.0,23.0,0.0997020296952893,b'EXTERNE'
52.0,24.0,-0.123466067930369,b'EXTERNE'
52.0,25.0,-0.0621482906764182,b'EXTERNE'
52.0,26.0,-0.114273328453086,b'EXTERNE'
52.0,27.0,0.23763287580722,b'EXTERNE'
52.0,28.0,0.185319910368249,b'EXTERNE'
52.0,29.0,0.0344597208158445,b'EXTERNE'
52.0,30.0,-0.152137848692124,b'EXTERNE'
52.0,31.0,0.382405658352959,b'EXTERNE'
52.0,32.0,-0.0502887286534361,b'EXTERNE'
52.0,33.0,-0.0281501024822946,b'EXTERNE'
52.0,34.0,0.29861322003666,b'EXTERNE'
52.0,35.0,0.118528907057907,b'EXTERNE'
52.0,36.0,0.0201529252447955,b'EXTERNE'
52.0,37.0,-0.0586304928255893,b'EXTERNE'
52.0,38.0,-0.0110478625714582,b'EXTERNE'
52.0,39.0,-0.111392757832512,b'EXTERNE'
52.0,40.0,0.00940839756450397,b'EXTERNE'
52.0,41.0,0.283299571018856,b'EXTERNE'
52.0,42.0,-0.142000498798967,b'EXTERNE'
52.0,43.0,0.0607899405012818,b'EXTERNE'
52.0,44.0,0.281336760855383,b'EXTERNE'
52.0,45.0,0.110296615376567,b'EXTERNE'
52.0,46.0,0.288118972090338,b'EXTERNE'
52.0,47.0,0.140006050095762,b'EXTERNE'
52.0,48.0,0.151937479104429,b'EXTERNE'
52.0,49.0,0.0351378481727615,b'EXTERNE'
52.0,50.0,-0.186538767798749,b'EXTERNE'
52.0,51.0,0.221400180704146,b'EXTERNE'
52.0,52.0,-0.0371846009439177,b'EXTERNE'
52.0,53.0,-0.00638591714230409,b'EXTERNE'
52.0,54.0,0.124867160983705,b'EXTERNE'
52.0,55.0,0.0392305302145727,b'EXTERNE'
52.0,56.0,0.154694653423103,b'EXTERNE'
52.0,57.0,0.123039164700879,b'EXTERNE'
52.0,58.0,0.0902464527752999,b'EXTERNE'
52.0,59.0,-0.0105786592120476,b'EXTERNE'
52.0,60.0,0.0672188115608905,b'EXTERNE'
52.0,61.0,0.00990807380928121,b'EXTERNE'
52.0,62.0,0.128589232883492,b'EXTERNE'
52.0,63.0,0.116988157293259,b'EXTERNE'
52.0,64.0,-0.0266572592673505,b'EXTERNE'
52.0,65.0,-0.104449023038427,b'EXTERNE'
52.0,66.0,0.0918280632702693,b'EXTERNE'
52.0,67.0,0.241612958017794,b'EXTERNE'
52.0,68.0,-0.00846130184657746,b'EXTERNE'
52.0,69.0,0.147464917410452,b'EXTERNE'
52.0,70.0,-0.0153760422837651,b'EXTERNE'
52.0,71.0,0.00736019533048328,b'EXTERNE'
52.0,72.0,0.257784963790842,b'EXTERNE'
52.0,73.0,0.0508506670041361,b'EXTERNE'
52.0,74.0,0.280843933289628,b'EXTERNE'
52.0,75.0,-0.132595192364901,b'EXTERNE'
52.0,76.0,0.0170854208381059,b'EXTERNE'
52.0,77.0,-0.140097346898983,b'EXTERNE'
52.0,78.0,-0.0807694557903581,b'EXTERNE'
52.0,79.0,-0.118719789942441,b'EXTERNE'
52.0,80.0,-0.0464226986559207,b'EXTERNE'
52.0,81.0,-0.205727929248738,b'EXTERNE'
52.0,82.0,0.271931943307001,b'EXTERNE'
52.0,83.0,0.0640300121822611,b'EXTERNE'
52.0,84.0,0.217985712084712,b'EXTERNE'
52.0,85.0,0.251513210486905,b'EXTERNE'
52.0,86.0,-0.0253655371801521,b'EXTERNE'
52.0,87.0,-0.0289272595494792,b'EXTERNE'
52.0,88.0,-0.0201237689364787,b'EXTERNE'
52.0,89.0,0.2116023263558,b'EXTERNE'
52.0,90.0,-0.0150274516220036,b'EXTERNE'
52.0,91.0,-0.0547628227957101,b'EXTERNE'
52.0,92.0,0.0171304320768846,b'EXTERNE'
52.0,93.0,0.463465118035857,b'EXTERNE'
52.0,94.0,0.013106529023081,b'EXTERNE'
52.0,95.0,-0.0621155997211303,b'EXTERNE'
52.0,96.0,-0.0596814937152295,b'EXTERNE'
52.0,97.0,-0.0121408668541626,b'EXTERNE'
52.0,98.0,0.123056430962588,b'EXTERNE'
52.0,99.0,-0.161302775701221,b'EXTERNE'
52.0,100.0,-0.265746124842036,b'EXTERNE'
53.0,1.0,0.101728508610138,b'EXTERNE'
53.0,2.0,-0.014070153114874,b'EXTERNE'
53.0,3.0,0.195246104046041,b'EXTERNE'
53.0,4.0,0.269645855985488,b'EXTERNE'
53.0,5.0,0.10203796887062,b'EXTERNE'
53.0,6.0,0.0824698755751471,b'EXTERNE'
