AN_EVAL;MOIS_EVAL;PRIMES_GARANTIES;PREST_DECES;PREST_ECH;PREST_MRV;FRAIS_ACQUIS;COMM_VENTE;PRIMES_VARIABLES;FRAIS_FIXES;HON_GEST;COMM_MAINTIEN;VALEUR_MARCHANDE;PASSIF_REDRESSE;COUSSIN_CREDIT;COUSSIN_MARCHE;COUSSIN_DEPENSE;COUSSIN_DECHEANCE;COUSSIN_MORTALITE;COUSSIN_DEPOT
16;9;0.0;-0.022283265885802;0.0;0.0;0.0;-0.028884014369594865;0.6846232785641181;-2.248648974439527;-0.10062661999660218;-0.2580808439914233;1432.770222022705;-1.9302814774609987;-1.0966652788478173;-20.36487633800786;-1.4555483572219612;-7.803279648739326;-1.3396579206075125;0.0
16;10;0.0;-0.021168803434009814;0.0;0.0;0.0;-0.028583596774187082;0.6803237946179589;-2.2193309693037815;-0.09998317954575993;-0.2563187279187235;1423.2371626282315;-1.9170534825938776;-1.0898125332374782;-20.14722817922226;-1.4408542332832843;-7.725523574840303;-1.3300240268072305;0.0
16;11;0.0;-0.019630516230353275;-0.3871033778549611;0.0;0.0;-0.0282863176528696;0.6756809629126604;-2.1904336893420076;-0.09929322019756706;-0.2544102714027606;1413.3522785200173;-1.903311633078984;-1.0932199061766956;-19.93733518719271;-1.426581954488423;-7.979570656370951;-1.3203035904474758;0.0
16;12;0.0;-1.5878974754517875e-05;0.0;0.0;0.0;-0.0279921300537838;0.6592718000048824;-2.061537757060468;-0.09611775565687374;-0.2402033398083287;1347.6780338201968;-1.7954707202081468;-1.064159822761272;-16.970055013049954;-1.2789564833293752;-7.195840979969485;-1.2302378831537268;0.0
17;1;0.0;-2.559466000592875e-05;0.0;0.0;0.0;-0.02770096713262019;0.6559841363455577;-1.939251444799192;-0.09563733548326545;-0.23900568716356171;1340.9414156919247;-1.7865213193611302;-1.0587649870517353;-16.8266921752245;-1.2679534781658919;-7.131650375109671;-1.223818476536614;0.0
17;2;0.0;-2.9732682722760435e-05;0.0;0.0;0.0;-0.027412832360733476;0.6533203571340991;-1.9167379855592164;-0.09525179544488854;-0.2380346455021489;1335.510165189695;-1.779218364172092;-1.0544446848263789;-16.682710524798708;-1.2569591362233996;-7.068020300061153;-1.2186120683402415;0.0
17;3;0.0;-2.958795828758533e-05;0.0;0.0;0.0;-0.027127694278100963;0.6495895245508658;-1.8945069103502508;-0.09471058152017868;-0.23667484528999538;1327.8986171164827;-1.769012948863713;-1.048420249737115;-16.537479031158323;-1.2459438905827336;-7.00494231490911;-1.2114921794616051;0.0
17;4;0.0;-2.8136599704447058e-05;0.0;0.0;0.0;-0.02684552189344007;0.6444483177941688;-1.8725396277505446;-0.09397175432901893;-0.23479975222974162;1317.4652826063368;-1.7548576332029162;-1.0403004057885563;-16.383424101554905;-1.234556245825477;-6.942409891853029;-1.2020183579786008;0.0
17;5;0.0;-2.3449683765955465e-05;0.0;0.0;0.0;-0.02657419412421756;0.6403076139947617;-1.8508250568040163;-0.09337491115807225;-0.2332898811058578;1309.4278928841516;-1.7439743399788197;-1.0340084753730352;-16.24047892170612;-1.2238603465941935;-6.882384489541158;-1.1946041028873498;0.0
17;6;0.0;-2.1628863028428145e-05;0.0;0.0;0.0;-0.02630560834257881;0.6372766513750089;-1.8295757228859926;-0.09293275604960613;-0.23218560689312773;1303.2229698616652;-1.7357140029282463;-1.0290461838026863;-16.107120127015794;-1.2136426841673227;-6.822864992468639;-1.1886894528451868;0.0
17;7;0.0;-1.9694696457601546e-05;0.0;0.0;0.0;-0.026039736767202077;0.6343375711163333;-1.8085833339124067;-0.0925082288566512;-0.23111405525825865;1297.2369331634516;-1.7276445449642015;-1.0243137353606415;-15.971491225170759;-1.203353194368476;-6.763846857854832;-1.1830370462853017;0.0
17;8;0.0;-1.761605568868561e-05;0.0;0.0;0.0;-0.025776552035663668;0.6304245106302563;-1.7878429729555245;-0.09194566631650912;-0.22968693056313969;1289.2901975248953;-1.7168686472133767;-1.018103880555907;-15.83132157786619;-1.1928863227435578;-6.70532451082689;-1.1757260098024611;0.0
17;9;0.0;-1.725374085710628e-05;0.0;0.0;0.0;-0.025516027055079868;0.6267901619865015;-1.7673454287576948;-0.09141857007638239;-0.22836227485401894;1281.8748654570775;-1.7069234317425965;-1.0122402889930766;-15.69713906212724;-1.1827299961705593;-6.647292286738637;-1.1688077407001896;0.0
17;10;0.0;-1.7803069145415348e-05;0.0;0.0;0.0;-0.025258134915553017;0.6233988786833102;-1.7470811048010026;-0.09092656157794336;-0.22712624147598623;1274.9537185215972;-1.6976449742167776;-1.0067592485047094;-15.5648420733269;-1.1726937585881316;-6.5897475654414865;-1.1623231829890983;0.0
17;11;0.0;-1.7237356050954058e-05;0.0;0.0;0.0;-0.02500275313651573;0.6198868167628346;-1.727052484672146;-0.09041872300298369;-0.22584588575320638;1267.7942042219272;-1.6880067598007176;-1.0011170848876423;-15.431740078284179;-1.1626508748508648;-6.5326618503264;-1.1556606111582843;0.0
17;12;0.0;-1.696823107245832e-05;0.0;0.0;0.0;-0.02474995318404968;0.6165655534652423;-1.7072520944743408;-0.08993738570066001;-0.2246352814291529;1261.010619540541;-1.678888087827786;-0.9957560141405415;-15.300739268704708;-1.1527375951090486;-6.475974400229955;-1.1493080898710109;0.0
18;1;0.0;-2.6463807895899557e-05;0.0;0.0;0.0;-0.0244987877248534;0.6132797274675154;-2.3191237928885093;-0.0894644025932947;-0.2234370203041696;1254.2855458690058;-1.6697849190202176;-0.9904771983046378;-15.168075529732185;-1.1427625958788306;-6.419525213333998;-1.1430506595477725;0.0
18;2;0.0;-2.703664022808059e-05;0.0;0.0;0.0;-0.024250170814696614;0.6098126451763416;-2.2942242116065477;-0.08896321598689094;-0.2221730359539072;1247.2238833699298;-1.660274622734558;-0.9849126678165749;-15.037491944922339;-1.1329160020564761;-6.363549654234876;-1.1364746884597658;0.0
18;3;0.0;-2.6564934800211948e-05;0.0;0.0;0.0;-0.024004076623817053;0.6061996916933564;-2.2695855588977665;-0.0884405568726445;-0.22085594056699495;1239.862931219983;-1.650370677775794;-0.9791124066074575;-14.907740186106025;-1.1231396733112322;-6.3080478091759735;-1.1296368307256979;0.0
18;4;0.0;-2.6630433371223304e-05;0.0;0.0;0.0;-0.023760479549580434;0.6028814299810918;-2.245213087793815;-0.08795865849598508;-0.21964660789330376;1233.0877604594;-1.6412992989563344;-0.9737411385666052;-14.781491518655333;-1.1135572259051818;-6.253012963878658;-1.1232845353909664;0.0
18;5;0.0;-2.6499963757797592e-05;0.0;0.0;0.0;-0.023510781988818473;0.599231250755546;-2.2210979748034605;-0.08743170845972487;-0.21831574686298355;1225.2227045625348;-1.6307110402255152;-0.9675562961493266;-14.647826081099396;-1.1035073500169799;-6.196274662938523;-1.1160205403171235;0.0
18;6;0.0;-3.0964176450326894e-05;0.0;0.0;0.0;-0.0232637083272761;0.5947047953481378;-2.196626782930848;-0.08677922982654218;-0.21666522070488067;1216.0230834754395;-1.6182770596130347;-0.960367984146179;-14.511291435982436;-1.0933580962683531;-6.140032245106062;-1.1076303053410406;0.0
18;7;0.0;-3.0117295625639982e-05;0.0;0.0;0.0;-0.023019230980012705;0.5911245460493728;-2.1724162866362455;-0.08626048799590944;-0.21536019263857753;1208.7254691179664;-1.6084778271458184;-0.9546097624260582;-14.381548120672768;-1.0835571505899255;-6.084288598665505;-1.1008523772155647;0.0
18;8;0.0;-3.1359869888764126e-05;0.0;0.0;0.0;-0.022777322526101623;0.5890740619083318;-2.1484781471079524;-0.0859567820254266;-0.21461395422693408;1204.4934450777002;-1.6029528256775285;-0.9511400926726117;-14.263080473255368;-1.0743121734770125;-6.029041487264653;-1.09665272541314;0.0
18;9;0.0;-3.063137398200202e-05;0.0;0.0;0.0;-0.02253795598141093;0.5854645916245645;-2.1248134630366033;-0.08542995387047078;-0.2132989616650614;1197.1081090719679;-1.5931275471081754;-0.9452637236009537;-14.138522084074284;-1.0648175900161925;-5.974284578336179;-1.0897489112137824;0.0
18;10;0.0;-3.0453647425784873e-05;0.0;0.0;0.0;-0.02230110471631972;0.5820619770174152;-2.1014148416733005;-0.08493624536341257;-0.21205880831895346;1190.167361032012;-1.5838245165053324;-0.9397761270048336;-14.013010536946586;-1.0553113607232727;-5.920018097358167;-1.083286311222037;0.0
18;11;0.0;-3.113472280302731e-05;0.0;0.0;0.0;-0.022066918913281667;0.579164637359012;-2.0782882163523455;-0.08451373544599436;-0.21100318995959688;1184.2495340220732;-1.5759423171716316;-0.9350559011725239;-13.891837266008004;-1.0460417973191345;-5.866277817644753;-1.0776902072135754;0.0
18;12;0.0;-3.1504264443236645e-05;0.0;0.0;0.0;-0.02183519210486773;0.5749744629813797;-2.055432719514821;-0.08390954569718487;-0.20947531830705207;1175.7130619267377;-1.564383772356289;-0.9283914739826544;-13.762025532637995;-1.0364036103940706;-5.812860472957167;-1.0698923529336573;0.0
19;1;0.0;-2.1994232400663065e-05;0.0;0.0;0.0;-0.021606327203915646;0.572186705410007;-1.6857542217384776;-0.08350425955075767;-0.20845940342483918;1170.0421125418538;-1.5568008183021707;-0.9238775376530484;-13.642324561982926;-1.027273782512995;-5.76002868111106;-1.0645173438891078;0.0
19;2;0.0;-2.102312223279859e-05;0.0;0.0;0.0;-0.021379860903869834;0.5685263270724513;-1.6648825024615794;-0.08297479452667601;-0.2071250096468558;1162.588447180318;-1.546770975344221;-0.9180124528575797;-13.519021304508524;-1.0180081871206426;-5.707665174904556;-1.0576256550229493;0.0
19;3;0.0;-2.206356267860114e-05;0.0;0.0;0.0;-0.02115576808169434;0.5655839274048535;-1.6442716515068958;-0.08254412212721274;-0.20605325781519096;1156.5578785490611;-1.5387767932397138;-0.9131809152187772;-13.40326730107874;-1.0091236698371715;-5.655767368682366;-1.0519001954229807;0.0
19;4;0.0;-2.2415480355655366e-05;0.0;0.0;0.0;-0.02093402383290981;0.5624906995862438;-1.623925324344583;-0.08209594224062092;-0.20492575322928955;1150.2524285426493;-1.5303100143866855;-0.9081964755432601;-13.284394407645761;-1.0001252776203648;-5.6043315567366285;-1.0460062048700571;0.0
19;5;0.0;-2.156716369697319e-05;0.0;0.0;0.0;-0.020716610411658194;0.5586322820635943;-1.6038415715862908;-0.08154185874842011;-0.20351844615225875;1142.5340979481073;-1.5198229417848022;-0.9021876146121458;-13.161131270191852;-0.9909906772394457;-5.553868120333879;-1.0389627762343838;0.0
19;6;0.0;-1.3783493052985174e-05;0.0;0.0;0.0;-0.02050145478529359;0.5550777581572719;-1.584054553790537;-0.08102783699100158;-0.20222261821640192;1135.2966388646194;-1.5100811516787371;-0.8964958728718773;-13.043052349368716;-0.9821260515776401;-5.503848448219952;-1.0322793882121402;0.0
19;7;0.0;-1.29793418928692e-05;0.0;0.0;0.0;-0.020288533517476753;0.5512380380531389;-1.5645170353265545;-0.08047206715322637;-0.20082291004947625;1127.4753310943036;-1.4995652999256133;-0.8903467365300968;-12.925359726661064;-0.9733086710765856;-5.454269112680616;-1.0250847149678444;0.0
19;8;0.0;-1.2767712591875227e-05;0.0;0.0;0.0;-0.020077823409443817;0.5476843428665035;-1.5452274745302697;-0.07995742296719693;-0.19952751655214718;1120.2341934206931;-1.4898361752551759;-0.8846442837149887;-12.809730897944315;-0.9646160792134975;-5.4051278170870205;-1.018395974298388;0.0
19;9;0.0;-1.3651796561094092e-05;0.0;0.0;0.0;-0.01986930148372177;0.5441275791233107;-1.5261897287001132;-0.07944380286428779;-0.19823074272371408;1112.9977006844256;-1.480078269011945;-0.8789665317589149;-12.693773009477557;-0.9559370749502514;-5.356420252955646;-1.0117383307329006;0.0
19;10;0.0;-1.2504831652877223e-05;0.0;0.0;0.0;-0.019662944956186555;0.5415646701506144;-1.5073977422711127;-0.0790724528350346;-0.1972965448060156;1107.7717885054235;-1.473061192205276;-0.8748255913638465;-12.583214200634837;-0.9475370366070601;-5.308139703223011;-1.0068125239342696;0.0
19;11;0.0;-1.2517730497699756e-05;0.0;0.0;0.0;-0.019458888663030895;0.5384497460922626;-1.4888337405301955;-0.07861989540341485;-0.1961613517543904;1101.421848610788;-1.464563689831018;-0.8697974039091316;-12.472956545140928;-0.9391822473882396;-5.260325063707653;-1.0008916352518098;0.0
19;12;0.0;-1.2289867799498755e-05;0.0;0.0;0.0;-0.019256949789328695;0.5351813979144885;-1.4705067034643782;-0.07814607973152979;-0.1949700612839776;1094.7461200527823;-1.4555897761962113;-0.8645361414025665;-12.361705733533784;-0.9308094842317778;-5.212834573472268;-0.9947004320325998;0.0
20;1;0.0;-3.740206901499769e-05;0.0;0.0;0.0;-0.01905611965329864;0.5311561426974439;-1.6295102110257424;-0.07756660454320374;-0.19350215783769947;1086.51508267515;-1.444449341376314;-0.858114107467765;-12.245629040923133;-0.9222224367669108;-5.165499450023302;-0.9872059031442316;0.0
20;2;0.0;-3.7882132988834755e-05;0.0;0.0;0.0;-0.01885738379946615;0.5280590375372569;-1.6106598564040286;-0.07712029467804393;-0.192372806418888;1080.220285664444;-1.4359390007366368;-0.8531775577281966;-12.134431364414608;-0.9138895770726763;-5.118584453513052;-0.9813857464701651;0.0
20;3;0.0;-3.428728214538223e-05;0.0;0.0;0.0;-0.018660720369698885;0.524374975935194;-1.5920313506362738;-0.07658974563322024;-0.19102936143811813;1072.7366248136088;-1.425813152177794;-0.8473309266043025;-12.02162309893918;-0.9055097412122174;-5.072085378055512;-0.9745448455707051;0.0
20;4;0.0;-3.428294676088978e-05;0.0;0.0;0.0;-0.018466107742309855;0.5215297937059269;-1.5736204023711546;-0.07617699202130784;-0.18999236280799028;1066.9329757249272;-1.4180322565817243;-0.8427371976142174;-11.915378206540186;-0.8974617310550576;-5.025994711678952;-0.9691160666088269;0.0
20;5;0.0;-3.4494226525225293e-05;0.0;0.0;0.0;-0.018278368687330213;0.518233484617187;-1.5554135781491079;-0.0756990969115201;-0.18879088539765881;1060.4878398147848;-1.4093731653346926;-0.8376565814651089;-11.811261113001757;-0.8896302529841219;-4.98158577299498;-0.9631426094841086;0.0
20;6;0.0;-1.99912581233887e-05;0.0;0.0;0.0;-0.018092537976396234;0.5157252144719929;-1.5376967491764764;-0.07533685334313896;-0.18787639163632208;1055.3827723127722;-1.4024916029558514;-0.8336292457094435;-11.709196452537746;-0.881919359584519;-4.937572578966177;-0.95835858552577;0.0
20;7;0.0;-1.9383612308713363e-05;0.0;0.0;0.0;-0.01790859617525528;0.5129528878647149;-1.520219747905106;-0.07493897294540001;-0.1868651798222764;1049.7584922318595;-1.3948491166677988;-0.8292366864595826;-11.604877149734863;-0.8741291206388473;-4.893940547559815;-0.9531668292446851;0.0
20;8;0.0;-2.1448611014466916e-05;0.0;0.0;0.0;-0.017726524169538394;0.5096268288552017;-1.5029488193804768;-0.07445604407319624;-0.1856529872807845;1042.9711108966947;-1.3857595531536657;-0.8238775094779327;-11.50364307694169;-0.8665069481028252;-4.850685415164028;-0.9468906090742225;0.0
20;9;0.0;-2.068110466038338e-05;0.0;0.0;0.0;-0.017546302907485177;0.5074522685544269;-1.4858785062700024;-0.07413812672888283;-0.18486085081034867;1038.5150569313403;-1.3798439429028557;-0.820302550637093;-11.408260946941574;-0.859180933105518;-4.807804858183671;-0.9426246779102999;0.0
20;10;0.0;-1.1481522829342332e-05;0.0;0.0;0.0;-0.017367913555111116;0.5043706270807436;-1.469008713832496;-0.0736939611950559;-0.1837371531720828;1032.2502777515517;-1.37137636591445;-0.8153962546739214;-11.306542252534243;-0.8515856807577795;-4.765296043750352;-0.936864036544291;0.0
20;11;0.0;-1.1319862040499399e-05;0.0;0.0;0.0;-0.017192038625637975;0.5010377392675515;-1.4523378890449796;-0.07321429476274416;-0.18252171351063248;1025.5215598479074;-1.3622625296422888;-0.8101443736198706;-11.204475112334839;-0.8440118977063436;-4.72333971838004;-0.9307173952700444;0.0
20;12;0.0;-1.086180754861156e-05;0.0;0.0;0.0;-0.017017944482851585;0.49750164776220784;-1.4358983703290449;-0.07270468105502181;-0.1812322946063023;1018.3672958022152;-1.352636023148695;-0.804539270164025;-11.104595866353256;-0.8365635387804549;-4.681993334171273;-0.9242049515700591;0.0
21;1;0.0;-1.0822721447053681e-05;0.0;0.0;0.0;-0.016845796952193917;0.49544735396895717;-1.7110478711786996;-0.07240406237203909;-0.18048401878444043;1014.166043327525;-1.34706490861795;-0.8011735445652752;-11.013240750219508;-0.8295377070858416;-4.641047325188652;-0.9202138449566276;0.0
21;2;0.0;-1.0555005899927912e-05;0.0;0.0;0.0;-0.016675390462448564;0.4924169481756401;-1.691238184440358;-0.07196402236635861;-0.17937958486748395;1007.9809941639145;-1.3387826157898655;-0.796297092971249;-10.917937985228669;-0.8223523384574258;-4.600451191907067;-0.9145254350695528;0.0
21;3;0.0;-1.2035068529549164e-05;0.0;0.0;0.0;-0.016506707425551912;0.49017394065551156;-1.6716670135442464;-0.0716376389418322;-0.17856224015887825;1003.3962301577885;-1.3326592655660616;-0.7926565970993168;-10.82615046933336;-0.8153533046741988;-4.560199149846055;-0.9102293789191148;0.0
21;4;0.0;-1.26773143896633e-05;0.0;0.0;0.0;-0.016339730454670635;0.4867460858517079;-1.6523123530071735;-0.07113954970815187;-0.1773130155776075;996.3985126900441;-1.3232967371675863;-0.7871449481963997;-10.731462899872545;-0.808242933810092;-4.520291313415549;-0.90383049753324;0.0
21;5;0.0;-1.2131626050723449e-05;0.0;0.0;0.0;-0.01617577732005104;0.48294869632717563;-1.6331908628365293;-0.07059231026556378;-0.17592830989937125;988.7607447535719;-1.3129666005709262;-0.7811994391061825;-10.633489998804897;-0.8010285879066295;-4.481081868313571;-0.8969457355792986;0.0
21;6;0.0;-1.3297258236047724e-05;0.0;0.0;0.0;-0.01601346914783517;0.4799554286317413;-1.6143490684583144;-0.07016126928472091;-0.17483676811325236;982.6775562358021;-1.3047344587387273;-0.7764541035304083;-10.538946814174025;-0.7939956120316668;-4.442200065624705;-0.8914127921826658;0.0
21;7;0.0;-1.3313801610628207e-05;0.0;0.0;0.0;-0.015852789336816827;0.4775287346763383;-1.5957026158175525;-0.06980617691143089;-0.17395284171096048;977.7033206291655;-1.2981382348914206;-0.7724855566049776;-10.4519812320098;-0.7873361666195827;-4.403646241105374;-0.8867556918318157;0.0
21;8;0.0;-1.3137765135137702e-05;0.0;0.0;0.0;-0.015693721545908354;0.4746944133249455;-1.5772689943805838;-0.0693940866657006;-0.17291996422395664;971.9141640338343;-1.2903985345931803;-0.7679137846814417;-10.362725834170138;-0.7805925120318327;-4.3654185164803;-0.8814219907972789;0.0
21;9;0.0;-1.314245111804332e-05;0.0;0.0;0.0;-0.015536249646747609;0.47171556293239086;-1.55905087096858;-0.06896345270995319;-0.1718339774816104;965.8482680086807;-1.2822299115875386;-0.763160721406569;-10.27170362644873;-0.7737887249161083;-4.327512129279144;-0.8758860992268789;0.0
21;10;0.0;-1.223801799834143e-05;0.0;0.0;0.0;-0.015380357634452446;0.46882862831063293;-1.54103193452897;-0.06854578363338794;-0.17078155762590766;959.9671309856207;-1.2743179328185807;-0.7585467406071983;-10.181942478012997;-0.7670650354498983;-4.2899272603261895;-0.8705087424940543;0.0
21;11;0.0;-1.2292958372071027e-05;0.0;0.0;0.0;-0.015225276772315104;0.466508312771444;-1.5232280228127388;-0.06820609470678146;-0.16993640869494286;955.163487813425;-1.267953086993805;-0.7547118080209197;-10.097586940874358;-0.760598999342139;-4.2524591177000275;-0.8660099596710157;0.0
21;12;0.0;-1.2270628980072474e-05;0.0;0.0;0.0;-0.015071759337100801;0.4639024226730738;-1.5056147244164768;-0.06782723726785453;-0.16898677199146603;949.8167001974039;-1.2607711441268323;-0.7504991616839438;-10.009973429130216;-0.7540034110934785;-4.215118579844341;-0.8610660763581097;0.0
22;1;0.0;-1.1043517813317592e-05;0.0;0.0;0.0;-0.01492035935465959;0.4620031743982557;-1.5610885304739819;-0.06754968580560451;-0.16829490399761593;945.9612045385948;-1.255649425112778;-0.7474110361626085;-9.927679598353754;-0.7476868232825121;-4.178256714894832;-0.8573901415983874;0.0
22;2;0.0;-9.95674694566073e-06;0.0;0.0;0.0;-0.014770479912530901;0.45970143106210837;-1.541693474309847;-0.06721564988052288;-0.16745599673363354;941.2636258034951;-1.2493542568809581;-0.7436948919118864;-9.843254126025593;-0.7412923742548361;-4.141706729781256;-0.853009671214791;0.0
22;3;0.0;-1.167655657600987e-05;0.0;0.0;0.0;-0.01462210579688897;0.4571489425063841;-1.5225199663875841;-0.06684343360798058;-0.166526020710611;936.0417997132224;-1.2423992137827886;-0.7395475950244388;-9.7602483382025;-0.734984574238807;-4.105465262858722;-0.8481460240939097;0.0
22;4;0.0;-8.542870704753168e-06;0.0;0.0;0.0;-0.014475222012415627;0.45330206642502974;-1.5035596520418266;-0.06629034728960365;-0.1651230409185688;928.2334644148652;-1.2318124073430032;-0.7334857367444133;-9.668349166171136;-0.7282850306102309;-4.069533798088403;-0.8411308054795629;0.0
22;5;0.0;-7.95483645199722e-06;0.0;0.0;0.0;-0.01432392278514892;0.4494894111375479;-1.4848377208337973;-0.06574009739922387;-0.16373291311702276;920.1081571083637;-1.2208664179293756;-0.7271408624271585;-9.575388149064459;-0.7214426407967298;-4.03230833141812;-0.8337995635128252;0.0
22;6;0.0;-1.16260673161501e-05;0.0;0.0;0.0;-0.01417420487388609;0.4466769907247568;-1.4661434798443196;-0.06533085145195958;-0.1627080773252324;914.3638812113393;-1.2131946673798688;-0.7225992157119765;-9.489465670902396;-0.7149489717206053;-3.995413126744948;-0.8284988686088406;0.0
22;7;0.0;-1.1037705052932378e-05;0.0;0.0;0.0;-0.014026051707938329;0.4433801137320104;-1.4476653900558663;-0.06485300080482118;-0.1615063703148538;907.6454373541218;-1.2041773857575988;-0.7173242438045383;-9.401434783339797;-0.7083796793285925;-3.958850027876416;-0.8223756219905115;0.0
22;8;0.0;-1.109450999973456e-05;0.0;0.0;0.0;-0.013879446941359556;0.44051057025303175;-1.4294334340737556;-0.0644356365798354;-0.1604606845161325;901.786348213156;-1.19634795755111;-0.7126970496799002;-9.316596947844868;-0.7019804088587788;-3.9226134281424097;-0.8169832229142986;0.0
22;9;0.0;-1.0793148946364824e-05;0.0;0.0;0.0;-0.013734374381743795;0.4373936908817054;-1.411425628325345;-0.06398501974806675;-0.1593243822881532;895.4429245340477;-1.187806710200122;-0.7077301027382638;-9.229530088687834;-0.6954995459418065;-3.8867023483019385;-0.8112108904320053;0.0
22;10;0.0;-1.0781506799039335e-05;0.0;0.0;0.0;-0.013590817988938606;0.43494438940524177;-1.3936519694164002;-0.06362884810758604;-0.15843182373786927;890.4417159972095;-1.1811220338065442;-0.7037738382708397;-9.14709709699524;-0.6892551431962096;-3.851113686713159;-0.8065778081482071;0.0
22;11;0.0;-1.0187423352586676e-05;0.0;0.0;0.0;-0.013448816869418534;0.4317016664715904;-1.3761076455497627;-0.06315879529660669;-0.15724986494616067;883.8367674250067;-1.1722579323865583;-0.6985892559317433;-9.062018560430683;-0.6829105363559191;-3.8158574071784126;-0.8005648093524996;0.0
22;12;0.0;-1.0025172698302087e-05;0.0;0.0;0.0;-0.013308299304510164;0.4286281403826049;-1.358775851348711;-0.0627125616235811;-0.15612970372272683;877.545849822726;-1.163802678458441;-0.6936506625094025;-8.97762626222696;-0.676618949068629;-3.780770068610205;-0.794813677775056;0.0
23;1;0.0;-7.056831422839645e-06;0.0;0.0;0.0;-0.013169272885302901;0.4249353579722184;-1.6123610243795103;-0.06217799617990609;-0.15478357068330897;870.028460782692;-1.153697647210058;-0.6877634419324856;-8.891945711842046;-0.6702890935589032;-3.746008267264956;-0.7879981181964437;0.0
23;2;0.0;-6.880440366042587e-06;0.0;0.0;0.0;-0.013031698738072537;0.42187205789261634;-1.5933892385270227;-0.061735965038707374;-0.1536666518723523;863.8006540255597;-1.1452923438396638;-0.6828953871326316;-8.807742799480085;-0.6640485874934056;-3.711559982098023;-0.7823315461920994;0.0
23;3;0.0;-6.935063194073646e-06;0.0;0.0;0.0;-0.012895561639514297;0.41900502465820366;-1.5746442172849244;-0.06131974928277341;-0.1526217411796447;857.9529786383409;-1.1374597488814662;-0.6782873118296385;-8.726969931434603;-0.6579877867897255;-3.6774215251281768;-0.7769597416408757;0.0
23;4;0.0;-7.155169600913755e-06;0.0;0.0;0.0;-0.012760846527381863;0.4167500677747665;-1.5561197273283043;-0.06099235326468365;-0.15179991270793655;853.3525568894713;-1.1312989342652935;-0.6746492018839875;-8.648622913963194;-0.6520599484517554;-3.6435951739064554;-0.7726819897178441;0.0
23;5;0.0;-7.297639189973472e-06;0.0;0.0;0.0;-0.012627305928030425;0.41476005440475655;-1.5378319755228667;-0.06070221324447387;-0.1510748598925793;849.2678171919038;-1.1258580583644648;-0.6713962105176534;-8.572524275661575;-0.6462520856410503;-3.61001291512101;-0.7688401983969299;0.0
23;6;0.0;-2.1370424402616285e-05;0.0;0.0;0.0;-0.012495162636721877;0.4119729983624788;-1.5197547022053288;-0.06029854308667407;-0.15005893076472915;843.5897476202293;-1.1182296841402684;-0.666935571977722;-8.492943594111676;-0.6403029649717265;-3.5767311324446776;-0.7636417329141365;0.0
23;7;0.0;-2.0838425771163724e-05;0.0;0.0;0.0;-0.012364402067472628;0.4094362122264592;-1.5018812790368723;-0.059930251609059015;-0.14913438430983295;838.4153218461216;-1.1112994661448483;-0.662853877697903;-8.415529456877323;-0.6344743442351476;-3.5437528278359323;-0.7588721354722944;0.0
23;8;0.0;-2.0717193913941916e-05;0.0;0.0;0.0;-0.012235009707030522;0.40742854409260143;-1.4842303918105522;-0.05963930157378909;-0.1484025845907252;834.32290865879;-1.1058057964886578;-0.6596214026624876;-8.339798607476709;-0.6287436415121971;-3.511072227446573;-0.7550600788799966;0.0
23;9;0.0;-1.9629723299219348e-05;0.0;0.0;0.0;-0.012106971303305465;0.4038735774020568;-1.4667877667382367;-0.059125726286038606;-0.14710650422889207;827.0924082618391;-1.0960613739398888;-0.6539769989441712;-8.258618519104555;-0.6227799453585632;-3.4786863424325514;-0.7485367010579375;0.0
23;10;0.0;-1.852094416130015e-05;0.0;0.0;0.0;-0.01198027277423446;0.40049356005034925;-1.4495494558115951;-0.05863713399923748;-0.1458742593662728;820.2154065223222;-1.0868003012921388;-0.6486024538354521;-8.178893970113574;-0.6169032695572949;-3.4465920492898636;-0.7423189235709658;0.0
23;11;0.0;-1.9234283644823208e-05;0.0;0.0;0.0;-0.011854335561482878;0.3985746097252021;-1.432510946414455;-0.05835761868625093;-0.1451750510289061;816.2551214310095;-1.0815195022234279;-0.6454542581736397;-8.106104574190963;-0.6113563276096611;-3.4146309346395802;-0.7386079621105999;0.0
23;12;0.0;-2.0065898684692488e-05;0.0;0.0;0.0;-0.011729722007365783;0.39641210867456433;-1.415627635034308;-0.05804029658147136;-0.1443875156150915;811.8559111657445;-1.0757579557981711;-0.6419140824608349;-8.037106735279261;-0.6060045963863041;-3.3832188057052908;-0.7344879788843895;0.0
24;1;0.0;-8.363259600393233e-06;0.0;0.0;0.0;-0.01160675024915165;0.39379125271224785;-0.6454722913523685;-0.05765818271787134;-0.1434326176995854;806.5217670394145;-1.0686518452114349;-0.6377004950261648;-7.964343539994998;-0.6005041006943314;-3.3521888897844043;-0.729612643965356;0.0
24;2;0.0;-8.008090578878526e-06;0.0;0.0;0.0;-0.011485067607331945;0.39059431551840385;-0.6381642266385703;-0.057195822388611574;-0.142267159445286;800.0151483812963;-1.0598945184446646;-0.6326219619175527;-7.887674853771154;-0.5948414434171252;-3.3214371338172515;-0.7237656532399709;0.0
24;3;0.0;-7.887028936575918e-06;0.0;0.0;0.0;-0.011364660581434602;0.387803953392021;-0.6309387254092544;-0.05678993683442986;-0.14125033476445284;794.3183560109813;-1.0522826802138907;-0.6281387613306796;-7.814879701310046;-0.5893771823075569;-3.2909609358985716;-0.7185897837790118;0.0
